h3_cell,violation_count,unique_vehicles,unique_devices,unique_days,mean_severity,peak_hour_count,mean_vehicle_severity,dominant_vehicle,dominant_violation,lat,lon,police_station,has_junction_pct,road_type,lanes,road_capacity,peak_ratio,violations_per_device,has_stdbscan_cluster,gi_z_score,gi_p_value,gi_hotspot,gi_coldspot,lisa_i,lisa_p,lisa_q,lisa_label,lisa_significant,lisa_hh,hotspot_status,hotspot_confidence,mean_dwell,median_dwell,dwell_samples,chronic_offender_count,max_days_seen,lambda_raw,lambda_normalized,mu,expected_n,bpr_delay_min_per_km,cis_violation_density,cis_vehicle_severity,cis_queueing_delay,road_impact_raw,cis_road_capacity_impact,cis_temporal_persistence,cis_peak_hour_ratio,CIS,rank,sensitivity_note,location_name,peak_description,predicted_risk,risk_category,trend_direction,predicted_violations_next_week,priority_score,recommended_shift,peak_hour
89601458ec3ffff,1,1,1,1,1.4556090791758851,0,3.5,LGV,WRONG PARKING,13.0000588,77.4854115,Kamakshipalya,0.0,collector,2.0,2400.0,0.0,1.0,False,-0.1050894566100982,0.478,False,False,0.0523008749045569,0.49,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000276066421581,0.000276066421581,0.6057786546239967,0.0004557216063553,0.0721066440607924,0.0,0.5,0.2422064642425775,0.5,0.0031746031746031,0.0,0.0,14.8917483324706,929,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kamakshipalya / Cell-c3ffff,Distributed throughout the day,11.91339866597648,MINIMAL,UNKNOWN,1,1.7741133471811272,morning_shift,12:00
89601458ec7ffff,1,1,1,1,0.6591673732008658,0,1.0,SCOOTER,WRONG PARKING | NO PARKING,13.0008363,77.4819575,Kamakshipalya,0.0,collector,2.0,2400.0,0.0,1.0,False,-0.1050894566100982,0.478,False,False,0.0523008749045569,0.49,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000276066421581,0.000276066421581,0.6057786546239967,0.0004557216063553,0.0720518879075426,0.0,0.0,0.2414729738899966,0.5,0.0031746031746031,0.0,0.0,4.87707852541898,2273,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kamakshipalya / Cell-c7ffff,Distributed throughout the day,3.9016628203351846,MINIMAL,UNKNOWN,1,0.19028715954482384,morning_shift,12:00
89601458ecbffff,4,4,1,2,0.5198603854199589,4,1.25,MOTOR CYCLE,WRONG PARKING,13.004302675,77.4876964,Kamakshipalya,0.0,collector,2.0,2400.0,1.0,4.0,False,-0.1049893574909121,0.478,False,False,0.0278259765057406,0.49,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0011042656863241,0.0011042656863241,0.6057786546239967,0.0018228864254214,0.0721395227210006,0.019108280254777,0.05,0.2426468929183922,2.0,0.0222222222222222,0.0066666666666666,1.0,16.730644864737272,738,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kamakshipalya / Cell-cbffff,Heavy peak-hour concentration (>60%),21.749838324158453,LOW,RISING,5,3.638888208669475,morning_shift,9:00
89601458ed3ffff,37,37,2,8,0.6215731539888193,1,1.4189189189189189,SCOOTER,WRONG PARKING,12.99944962162162,77.48877121081081,Kamakshipalya,0.0,collector,2.0,2400.0,0.027027027027027,18.5,False,-0.2747264741833661,0.18,False,False,-0.2372527658861785,0.183,4,HL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0102144575984981,0.005107228799249,0.6057786546239967,0.008430849717574,0.0726073232480861,0.1114649681528662,0.0837837837837837,0.2489133516300588,9.25,0.1142857142857142,0.0466666666666666,0.027027027027027,11.89178956332116,1380,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kamakshipalya / Cell-d3ffff,Distributed throughout the day,15.459326432317509,MINIMAL,RISING,15,1.838390567238083,morning_shift,11:00
89601458edbffff,1,1,1,1,0.8317766166719344,0,2.0,CAR,WRONG PARKING,13.0020076,77.4883334,Kamakshipalya,0.0,collector,2.0,2400.0,0.0,1.0,False,-0.1050894566100982,0.477,False,False,0.0523008749045569,0.487,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000276066421581,0.000276066421581,0.6057786546239967,0.0004557216063553,0.072073784129623,0.0,0.2,0.2417662864530736,0.5,0.0031746031746031,0.0,0.0,8.882944776680523,1831,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kamakshipalya / Cell-dbffff,Distributed throughout the day,7.106355821344419,MINIMAL,UNKNOWN,1,0.6312536632444463,night_shift,4:00
89601459007ffff,9,9,1,7,2.722904510126517,0,2.4444444444444446,CAR,WRONG PARKING | NO PARKING | PARKING IN A MAIN ROAD,13.046024811111112,77.54162074444444,Jalahalli,0.0,collector,2.0,2400.0,0.0,9.0,False,-0.0902424498753779,0.498,False,False,-0.0111624259654818,0.493,4,HL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0024845977942292,0.0024845977942292,0.6057786546239967,0.0041014944571981,0.072513460476054,0.0509554140127388,0.2888888888888889,0.2476560054933064,4.5,0.0539682539682539,0.04,0.0,13.214307047486187,1188,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Jalahalli / Cell-07ffff,Distributed throughout the day,9.25001493324033,MINIMAL,FALLING,0,1.2223253752167016,night_shift,3:00
8960145900bffff,11,11,2,6,1.723723922423554,1,2.0,CAR,NO PARKING | WRONG PARKING | PARKING ON FOOTPATH,13.049090227272728,77.54721176363637,Jalahalli,0.0,collector,2.0,2400.0,0.0909090909090909,5.5,False,-0.0196969495569161,0.398,False,False,0.0029185180817192,0.386,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0030367306373913,0.0015183653186956,0.6057786546239967,0.0025064688349544,0.0722712249086026,0.0286624203821656,0.2,0.2444111199191311,2.75,0.0317460317460317,0.0333333333333333,0.0909090909090909,11.32339762655148,1465,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Jalahalli / Cell-0bffff,Distributed throughout the day,7.926378338586036,MINIMAL,FALLING,1,0.8975353366629419,morning_shift,6:00
8960145900fffff,39,37,3,21,1.9594563645585377,0,2.1153846153846154,CAR,WRONG PARKING | NO PARKING | PARKING IN A MAIN ROAD,13.048336189743589,77.54296018205127,Jalahalli,0.0,collector,2.0,2400.0,0.0,13.0,False,-0.1241510152360173,0.448,False,False,-0.0540538427494479,0.463,4,HL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0107665904416602,0.0035888634805534,0.6057786546239967,0.0059243808826195,0.0726349588448975,0.0764331210191082,0.2230769230769231,0.2492835464382388,6.5,0.0793650793650793,0.1333333333333333,0.0,13.88184693959047,1105,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Jalahalli / Cell-0fffff,Distributed throughout the day,18.046401021467613,MINIMAL,RISING,4,2.505173767904825,night_shift,3:00
89601459013ffff,10,8,1,4,1.021709428461342,0,1.55,CAR,NO PARKING | WRONG PARKING,13.04533265,77.54809146,Jalahalli,0.0,collector,2.0,2400.0,0.0,10.0,False,-0.2739869045590175,0.182,False,False,-0.0552006404028512,0.188,4,HL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0027606642158103,0.0027606642158103,0.6057786546239967,0.0045572160635535,0.0723701988329885,0.0573248407643312,0.11,0.2457369328987783,5.0,0.0603174603174603,0.02,0.0,9.652621581845752,1717,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Jalahalli / Cell-13ffff,Distributed throughout the day,12.548408056399476,MINIMAL,RISING,7,1.2112503442300868,morning_shift,13:00
8960145901bffff,22,21,2,7,1.7252068635154287,2,2.0681818181818183,CAR,WRONG PARKING | NO PARKING | PARKING ON FOOTPATH,13.046421490909092,77.54875352727272,Jalahalli,0.0,local,2.0,1600.0,0.0909090909090909,11.0,True,-0.2836806155436943,0.157,False,False,-0.0792346722372133,0.166,4,HL,False,False,EMERGING,0.3,99.04607820366608,,0.0,0.0,,0.0060734612747827,0.0030367306373913,0.6057786546239967,0.0050129376699088,0.1087950202025993,0.0636942675159235,0.2136363636363636,0.7336684891425846,5.5,0.0666666666666666,0.04,0.0909090909090909,22.84754465256797,265,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Jalahalli / Cell-1bffff,Distributed throughout the day,29.70180804833836,LOW,RISING,2,6.786133856464134,morning_shift,11:00
89601459033ffff,1,1,1,1,2.495329850015803,0,2.0,OTHERS,NO PARKING | WRONG PARKING | PARKING IN A MAIN ROAD,13.0445233,77.5383443,Jalahalli,0.0,collector,2.0,2400.0,0.0,1.0,False,-0.1229168240588039,0.45,False,False,0.0611905878584073,0.466,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000276066421581,0.000276066421581,0.6057786546239967,0.0004557216063553,0.072073784129623,0.0,0.2,0.2417662864530736,0.5,0.0031746031746031,0.0,0.0,8.882944776680523,1831,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Jalahalli / Cell-33ffff,Distributed throughout the day,7.106355821344419,MINIMAL,UNKNOWN,1,0.6312536632444463,morning_shift,7:00
8960145903bffff,1,1,1,1,1.6635532333438687,0,2.0,CAR,WRONG PARKING | NO PARKING | PARKING ON FOOTPATH,13.0463449,77.5402667,Jalahalli,0.0,local,2.0,1600.0,0.0,1.0,False,-0.0127112798304415,0.391,False,False,0.0062359986891498,0.38,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000276066421581,0.000276066421581,0.6057786546239967,0.0004557216063553,0.1081106761944346,0.0,0.2,0.7245013052181493,0.5,0.0031746031746031,0.0,0.0,18.537645151982037,549,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Jalahalli / Cell-3bffff,Distributed throughout the day,14.83011612158563,MINIMAL,UNKNOWN,1,2.7491543022464255,morning_shift,11:00
89601459043ffff,2,2,1,1,2.495329850015803,0,2.0,CAR,NO PARKING | WRONG PARKING | PARKING IN A MAIN ROAD,13.0531162,77.5510613,Jalahalli,0.0,arterial,4.0,7200.0,0.0,2.0,False,-0.0998108278267179,0.488,False,False,0.0419350735712432,0.493,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000552132843162,0.000552132843162,0.6057786546239967,0.0009114432127107,0.0540553380972173,0.0063694267515923,0.2,0.0003987770705372,0.5,0.0031746031746031,0.0,0.0,4.214830257819603,2343,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Jalahalli / Cell-43ffff,Distributed throughout the day,3.3718642062556827,MINIMAL,UNKNOWN,2,0.1421183528178533,night_shift,3:00
8960145904bffff,1,1,1,1,1.039720770839918,0,2.5,VAN,WRONG PARKING,13.0573201,77.5513413,Jalahalli,0.0,collector,2.0,2400.0,0.0,1.0,False,-0.1718021176082299,0.372,False,False,0.0855675032145031,0.372,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000276066421581,0.000276066421581,0.6057786546239967,0.0004557216063553,0.0720847353597986,0.0,0.3,0.2419129845172357,0.5,0.0031746031746031,0.0,0.0,10.885878737963765,1522,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Jalahalli / Cell-4bffff,Distributed throughout the day,8.708702990371012,MINIMAL,UNKNOWN,1,0.9480188471812125,morning_shift,6:00
8960145904fffff,113,97,11,49,0.5883550812463089,19,1.5530973451327434,CAR,NO PARKING,13.056870867256638,77.54703140619469,Jalahalli,0.0,local,2.0,1600.0,0.168141592920354,10.272727272727272,True,-0.1838731265211815,0.351,False,False,-0.0409552162143607,0.351,4,HL,False,False,EMERGING,0.3,99.04607820366608,,0.0,1.0,3.0,0.0311955056386566,0.0028359550580596,0.6057786546239967,0.0046815037743777,0.1085703084267715,0.0590619571511291,0.1106194690265486,0.7306583448957978,5.136363636363636,0.062049062049062,0.32,0.168141592920354,24.114257067164637,208,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Jalahalli / Cell-4fffff,Distributed throughout the day,24.11425706716464,LOW,STABLE,1,5.814973939012997,morning_shift,11:00
89601459053ffff,169,158,15,43,0.9122667488845692,61,1.4053254437869822,SCOOTER,NO PARKING,13.050958895857988,77.5526736893491,Jalahalli,0.0,arterial,4.0,7200.0,0.3609467455621302,11.266666666666667,False,-0.2311647830502408,0.262,False,False,-0.069372329484713,0.271,4,HL,False,False,NOT_HOTSPOT,0.0,55.5,29.5,4.0,1.0,3.0,0.0466552252471944,0.0031103483498129,1.0810810810810811,0.0028770722235769,0.0540953697051453,0.0653927813163482,0.0810650887573964,0.0009350236194784,2.816666666666667,0.0325925925925926,0.28,0.3609467455621302,10.173178124956394,1619,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Jalahalli / Cell-53ffff,Distributed throughout the day,13.225131562443313,MINIMAL,RISING,10,1.3454161911071867,morning_shift,10:00
89601459057ffff,15,13,2,6,1.7549305373957478,4,1.8,CAR,WRONG PARKING | NO PARKING | PARKING IN A MAIN ROAD,13.049013866666666,77.54815619333334,Jalahalli,0.0,collector,2.0,2400.0,0.2666666666666666,7.5,False,-0.0390797445908517,0.427,False,False,-0.0002713135460487,0.41,4,HL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0041409963237154,0.0020704981618577,0.6057786546239967,0.0034179120476651,0.0723261895185816,0.0414012738853503,0.16,0.2451474026702047,3.75,0.0444444444444444,0.0333333333333333,0.2666666666666666,12.804646567204516,1255,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Jalahalli / Cell-57ffff,Distributed throughout the day,8.96325259704316,MINIMAL,FALLING,0,1.1477128159771568,morning_shift,6:00
8960145906fffff,2,2,2,2,5.418018606214373,0,5.0,HGV,H T V PROHIBITED | OBSTRUCTING DRIVER | AGAINST ONE WAY/NO ENTRY | WRONG PARKING | NO PARKING | PARKING IN A MAIN ROAD,13.0545905,77.53783325,Jalahalli,0.0,collector,2.0,2400.0,0.0,1.0,False,-0.1892022175726278,0.337,False,False,0.0942441569322696,0.345,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000552132843162,0.000276066421581,0.6057786546239967,0.0004557216063553,0.0721395227210006,0.0,0.8,0.2426468929183922,0.5,0.0031746031746031,0.0066666666666666,0.0,20.967223572653563,355,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Jalahalli / Cell-6fffff,Distributed throughout the day,20.967223572653563,LOW,STABLE,0,4.396244643456392,morning_shift,2:00
8960145908bffff,1,1,1,1,0.3465735902799726,1,1.0,SCOOTER,NO PARKING,13.042712,77.5505356,Jalahalli,0.0,local,2.0,1600.0,1.0,1.0,False,-0.2848448863136709,0.155,False,False,0.1419368896755896,0.165,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000276066421581,0.000276066421581,0.6057786546239967,0.0004557216063553,0.1080778318613138,0.0,0.0,0.7240613363735308,0.5,0.0031746031746031,0.0,1.0,24.528845775089664,190,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Jalahalli / Cell-8bffff,Heavy peak-hour concentration (>60%),19.62307662007173,MINIMAL,UNKNOWN,1,4.813314200465071,morning_shift,10:00
8960145908fffff,4,4,4,4,0.7278045395879426,2,1.875,CAR,NO PARKING,13.0416681,77.54713145,Jalahalli,0.0,collector,2.0,2400.0,0.5,1.0,False,-0.1138410733576446,0.465,False,False,0.0566649158091744,0.473,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0011042656863241,0.000276066421581,0.6057786546239967,0.0004557216063553,0.0720710466470322,0.0,0.175,0.2417296162899681,0.5,0.0031746031746031,0.02,0.5,13.58221137341841,1144,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Jalahalli / Cell-8fffff,Moderate peak-hour concentration (40-60%),13.58221137341841,MINIMAL,STABLE,0,1.844764657922164,morning_shift,2:00
896014590c7ffff,2,2,2,2,1.351637002091893,0,3.25,LORRY/GOODS VEHICLE,WRONG PARKING,13.04588115,77.5508936,Jalahalli,0.0,collector,2.0,2000.0,0.0,1.0,False,-0.179964399894662,0.354,False,False,0.0896376693107289,0.363,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000552132843162,0.000276066421581,0.6057786546239967,0.0004557216063553,0.0721011661053157,0.0,0.45,0.2421330838596332,0.5,0.0031746031746031,0.0066666666666666,0.0,13.95694739147838,1091,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Jalahalli / Cell-c7ffff,Distributed throughout the day,13.95694739147838,MINIMAL,STABLE,0,1.9479638048849515,night_shift,0:00
896014590cbffff,6,6,1,6,2.7621655220119785,0,3.1666666666666665,CAR,NO PARKING | WRONG PARKING,13.049190283333331,77.55424736666667,Jalahalli,0.0,arterial,4.0,7200.0,0.0,6.0,False,-0.2966629646186863,0.137,False,False,0.032550801323573,0.143,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0016563985294861,0.0016563985294861,0.6057786546239967,0.0027343296381321,0.0541787034030174,0.0318471337579617,0.4333333333333333,0.0020513267161412,1.5,0.0158730158730158,0.0333333333333333,0.0,10.075300116367108,1638,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Jalahalli / Cell-cbffff,Distributed throughout the day,10.075300116367108,MINIMAL,STABLE,0,1.0151167243486707,night_shift,2:00
896014590cfffff,3,3,2,2,1.0859305828772474,0,1.3333333333333333,SCOOTER,NO PARKING,13.048646733333332,77.55007406666667,Jalahalli,0.0,collector,2.0,2400.0,0.0,1.5,False,-0.0489978662102224,0.445,False,False,0.0224404175302168,0.425,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000828199264743,0.0004140996323715,0.6057786546239967,0.000683582409533,0.072073784129623,0.0031847133757961,0.0666666666666666,0.2417662864530736,0.75,0.0063492063492063,0.0066666666666666,0.0,6.410181658694472,2152,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Jalahalli / Cell-cfffff,Distributed throughout the day,8.333236156302814,MINIMAL,RISING,3,0.5341755756670191,morning_shift,13:00
896014590d3ffff,6,6,5,5,1.1610215274379083,0,3.0,TEMPO,NO PARKING,13.043872866666666,77.55531725,Jalahalli,0.0,arterial,2.0,3000.0,0.0,1.2,False,-0.3159543344382944,0.109,False,False,0.1525413145496169,0.118,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0016563985294861,0.0003312797058972,0.6057786546239967,0.0005468659276264,0.0540816265414874,0.0012738853503184,0.4,0.0007509259910159,0.6,0.0044444444444444,0.0266666666666666,0.0,8.380198986911616,1944,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Jalahalli / Cell-d3ffff,Distributed throughout the day,5.866139290838131,MINIMAL,FALLING,0,0.49159414542164126,night_shift,1:00
896014590d7ffff,13,13,5,8,0.7171407368100973,0,1.7692307692307692,CAR,WRONG PARKING,13.043605876923078,77.55327796153846,Jalahalli,0.0,arterial,2.0,3600.0,0.0,2.6,False,-0.2468643543046145,0.233,False,False,0.092321142244672,0.236,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0035888634805534,0.0007177726961106,0.6057786546239967,0.0011848761765239,0.0540980649347033,0.0101910828025477,0.1538461538461538,0.0009711277787638,1.3,0.0133333333333333,0.0466666666666666,0.0,4.017789369228715,2371,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Jalahalli / Cell-d7ffff,Distributed throughout the day,2.8124525584601003,MINIMAL,FALLING,0,0.11299841990841092,morning_shift,12:00
896014590dbffff,12,12,7,8,0.9584844629557356,3,2.1666666666666665,PASSENGER AUTO,NO PARKING,13.045584808333333,77.556564025,Jalahalli,0.0,arterial,4.0,7200.0,0.25,1.7142857142857142,False,-0.3183432478271523,0.103,False,False,0.1409769410419036,0.114,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0033127970589723,0.0004732567227103,0.6057786546239967,0.0007812370394663,0.0540529916915253,0.0045495905368516,0.2333333333333333,0.000367345608753,0.4285714285714285,0.0022675736961451,0.0466666666666666,0.25,7.788433614371862,2016,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Jalahalli / Cell-dbffff,Distributed throughout the day,7.788433614371862,MINIMAL,STABLE,3,0.6065969816547755,morning_shift,1:00
89601459107ffff,17,17,6,8,1.7811951413811322,2,3.764705882352941,HGV,WRONG PARKING,13.038211817647058,77.52077097647059,Peenya,0.0,collector,2.0,2400.0,0.1176470588235294,2.833333333333333,False,-0.3491276659443874,0.061,False,False,0.1242581280950811,0.067,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0046931291668775,0.0007821881944795,0.6057786546239967,0.0012912112180068,0.0722639002394895,0.0116772823779193,0.5529411764705883,0.2443130017385898,1.4166666666666663,0.0148148148148148,0.0466666666666666,0.1176470588235294,18.10237510075573,632,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Peenya / Cell-07ffff,Distributed throughout the day,12.67166257052901,MINIMAL,FALLING,0,2.293871890019227,night_shift,4:00
8960145910bffff,1,1,1,1,6.238324625039508,1,5.0,HGV,NO PARKING | WRONG PARKING | PARKING IN A MAIN ROAD,13.0432662,77.5251378,Peenya,0.0,collector,2.0,2400.0,1.0,1.0,False,-0.0233613954491488,0.404,False,False,0.0115467362979436,0.394,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000276066421581,0.000276066421581,0.6057786546239967,0.0004557216063553,0.0721395227210006,0.0,0.8,0.2426468929183922,0.5,0.0031746031746031,0.0,1.0,30.900556905986896,48,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Peenya / Cell-0bffff,Heavy peak-hour concentration (>60%),24.72044552478952,LOW,UNKNOWN,1,7.6387553368010765,morning_shift,10:00
